_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID,userInputs
5e586d33f9af8b7dded9fe3e,0039,"Wed, 12 Feb 2020 03:29:57 GMT","Wed, 12 Feb 2020 04:35:06 GMT","Wed, 12 Feb 2020 04:35:02 GMT",7.245,2_39_139_28_2020-02-12 03:29:57.347850,0002,CA-303,2-39-139-28,America/Los_Angeles,000000675,"[{'WhPerMile': 400, 'kWhRequested': 24.0, 'milesRequested': 60, 'minutesAvailable': 248, 'modifiedAt': 'Wed, 12 Feb 2020 03:30:08 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 12 Feb 2020 07:37:57 GMT', 'userID': 675}]"
5e586d33f9af8b7dded9fe3f,0039,"Wed, 12 Feb 2020 04:25:05 GMT","Wed, 12 Feb 2020 05:57:18 GMT","Wed, 12 Feb 2020 05:57:09 GMT",5.115,2_39_131_30_2020-02-12 04:25:05.309014,0002,CA-305,2-39-131-30,America/Los_Angeles,000001263,"[{'WhPerMile': 400, 'kWhRequested': 12.0, 'milesRequested': 30, 'minutesAvailable': 115, 'modifiedAt': 'Wed, 12 Feb 2020 04:25:20 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 12 Feb 2020 06:20:05 GMT', 'userID': 1263}, {'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 115, 'modifiedAt': 'Wed, 12 Feb 2020 04:25:54 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 12 Feb 2020 06:20:05 GMT', 'userID': 1263}, {'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 115, 'modifiedAt': 'Wed, 12 Feb 2020 05:46:26 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 12 Feb 2020 06:20:05 GMT', 'userID': 1263}]"
5e59beb8f9af8b02edd8835b,0039,"Wed, 12 Feb 2020 14:59:21 GMT","Thu, 13 Feb 2020 23:13:50 GMT","Thu, 13 Feb 2020 00:36:20 GMT",1.316,2_39_79_383_2020-02-12 14:59:20.929207,0002,CA-492,2-39-79-383,America/Los_Angeles,,
5e59beb8f9af8b02edd8835c,0039,"Wed, 12 Feb 2020 15:49:20 GMT","Wed, 12 Feb 2020 18:10:51 GMT","Wed, 12 Feb 2020 18:11:50 GMT",0.804,2_39_79_380_2020-02-12 15:49:20.173564,0002,CA-489,2-39-79-380,America/Los_Angeles,,
5e59beb8f9af8b02edd8835d,0039,"Wed, 12 Feb 2020 15:50:42 GMT","Wed, 12 Feb 2020 22:32:11 GMT","Wed, 12 Feb 2020 17:16:19 GMT",2.805,2_39_79_382_2020-02-12 15:50:41.701742,0002,CA-491,2-39-79-382,America/Los_Angeles,000004701,"[{'WhPerMile': 300, 'kWhRequested': 12.0, 'milesRequested': 40, 'minutesAvailable': 388, 'modifiedAt': 'Wed, 12 Feb 2020 15:50:48 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 12 Feb 2020 22:18:42 GMT', 'userID': 4701}]"
5e59beb8f9af8b02edd8835e,0039,"Wed, 12 Feb 2020 16:10:10 GMT","Thu, 13 Feb 2020 01:54:38 GMT","Wed, 12 Feb 2020 19:17:51 GMT",12.215,2_39_79_381_2020-02-12 16:10:09.661187,0002,CA-490,2-39-79-381,America/Los_Angeles,000001458,"[{'WhPerMile': 400, 'kWhRequested': 24.0, 'milesRequested': 60, 'minutesAvailable': 60, 'modifiedAt': 'Wed, 12 Feb 2020 16:12:07 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 12 Feb 2020 17:10:10 GMT', 'userID': 1458}, {'WhPerMile': 400, 'kWhRequested': 24.0, 'milesRequested': 60, 'minutesAvailable': 60, 'modifiedAt': 'Wed, 12 Feb 2020 22:21:36 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 12 Feb 2020 17:10:10 GMT', 'userID': 1458}]"
5e59beb8f9af8b02edd8835f,0039,"Wed, 12 Feb 2020 16:23:32 GMT","Thu, 13 Feb 2020 06:20:41 GMT","Wed, 12 Feb 2020 17:29:44 GMT",2.127,2_39_92_436_2020-02-12 16:23:32.470072,0002,CA-318,2-39-92-436,America/Los_Angeles,000000324,"[{'WhPerMile': 444, 'kWhRequested': 8.88, 'milesRequested': 20, 'minutesAvailable': 221, 'modifiedAt': 'Wed, 12 Feb 2020 16:23:55 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 12 Feb 2020 20:04:32 GMT', 'userID': 324}]"
5e59beb8f9af8b02edd88360,0039,"Wed, 12 Feb 2020 16:28:05 GMT","Thu, 13 Feb 2020 00:33:00 GMT","Wed, 12 Feb 2020 22:43:29 GMT",15.393,2_39_78_364_2020-02-12 16:27:54.609926,0002,CA-495,2-39-78-364,America/Los_Angeles,000000671,"[{'WhPerMile': 267, 'kWhRequested': 29.37, 'milesRequested': 110, 'minutesAvailable': 271, 'modifiedAt': 'Wed, 12 Feb 2020 16:28:04 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 12 Feb 2020 20:59:05 GMT', 'userID': 671}]"
5e59beb8f9af8b02edd88361,0039,"Wed, 12 Feb 2020 16:30:07 GMT","Thu, 13 Feb 2020 01:30:07 GMT","Thu, 13 Feb 2020 00:58:27 GMT",11.966,2_39_131_30_2020-02-12 16:30:07.178832,0002,CA-305,2-39-131-30,America/Los_Angeles,000000559,"[{'WhPerMile': 400, 'kWhRequested': 12.0, 'milesRequested': 30, 'minutesAvailable': 519, 'modifiedAt': 'Wed, 12 Feb 2020 16:30:16 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 13 Feb 2020 01:09:07 GMT', 'userID': 559}]"
5e59beb8f9af8b02edd88362,0039,"Wed, 12 Feb 2020 16:30:57 GMT","Thu, 13 Feb 2020 02:17:12 GMT","Wed, 12 Feb 2020 17:50:46 GMT",4.404,2_39_126_560_2020-02-12 16:30:57.074166,0002,CA-506,2-39-126-560,America/Los_Angeles,000001534,"[{'WhPerMile': 250, 'kWhRequested': 10.0, 'milesRequested': 40, 'minutesAvailable': 404, 'modifiedAt': 'Wed, 12 Feb 2020 16:31:17 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 12 Feb 2020 23:14:57 GMT', 'userID': 1534}]"
5e59beb8f9af8b02edd88363,0039,"Wed, 12 Feb 2020 16:34:11 GMT","Wed, 12 Feb 2020 22:58:04 GMT","Wed, 12 Feb 2020 18:46:47 GMT",12.876,2_39_92_442_2020-02-12 16:34:11.369379,0002,CA-498,2-39-92-442,America/Los_Angeles,000000068,"[{'WhPerMile': 214, 'kWhRequested': 17.12, 'milesRequested': 80, 'minutesAvailable': 303, 'modifiedAt': 'Wed, 12 Feb 2020 16:34:22 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 12 Feb 2020 21:37:11 GMT', 'userID': 68}]"
5e59beb8f9af8b02edd88364,0039,"Wed, 12 Feb 2020 16:36:54 GMT","Thu, 13 Feb 2020 02:38:14 GMT","Wed, 12 Feb 2020 19:35:04 GMT",9.479,2_39_125_21_2020-02-12 16:36:54.188421,0002,CA-311,2-39-125-21,America/Los_Angeles,000000712,"[{'WhPerMile': 400, 'kWhRequested': 16.0, 'milesRequested': 40, 'minutesAvailable': 405, 'modifiedAt': 'Wed, 12 Feb 2020 16:37:06 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 12 Feb 2020 23:21:54 GMT', 'userID': 712}]"
5e59beb8f9af8b02edd88365,0039,"Wed, 12 Feb 2020 16:37:10 GMT","Thu, 13 Feb 2020 01:00:28 GMT","Wed, 12 Feb 2020 17:01:55 GMT",0.852,2_39_127_19_2020-02-12 16:37:10.065586,0002,CA-309,2-39-127-19,America/Los_Angeles,000001366,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 60, 'modifiedAt': 'Wed, 12 Feb 2020 16:37:20 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 12 Feb 2020 17:37:10 GMT', 'userID': 1366}]"
5e59beb8f9af8b02edd88366,0039,"Wed, 12 Feb 2020 16:38:07 GMT","Wed, 12 Feb 2020 23:32:54 GMT","Wed, 12 Feb 2020 23:33:51 GMT",10.859,2_39_78_362_2020-02-12 16:38:07.235138,0002,CA-496,2-39-78-362,America/Los_Angeles,000001470,"[{'WhPerMile': 292, 'kWhRequested': 29.2, 'milesRequested': 100, 'minutesAvailable': 301, 'modifiedAt': 'Wed, 12 Feb 2020 16:38:20 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 12 Feb 2020 21:39:07 GMT', 'userID': 1470}]"
5e59beb8f9af8b02edd88367,0039,"Wed, 12 Feb 2020 16:42:05 GMT","Thu, 13 Feb 2020 02:40:40 GMT","Wed, 12 Feb 2020 19:51:24 GMT",13.593,2_39_78_366_2020-02-12 16:42:04.911652,0002,CA-323,2-39-78-366,America/Los_Angeles,000000945,"[{'WhPerMile': 400, 'kWhRequested': 32.0, 'milesRequested': 80, 'minutesAvailable': 62, 'modifiedAt': 'Wed, 12 Feb 2020 16:42:16 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 12 Feb 2020 17:44:05 GMT', 'userID': 945}]"
5e59beb8f9af8b02edd88368,0039,"Wed, 12 Feb 2020 16:43:35 GMT","Thu, 13 Feb 2020 01:49:49 GMT","Thu, 13 Feb 2020 00:57:32 GMT",1.904,2_39_79_378_2020-02-12 16:43:34.740134,0002,CA-326,2-39-79-378,America/Los_Angeles,,
5e59beb8f9af8b02edd88369,0039,"Wed, 12 Feb 2020 16:55:21 GMT","Thu, 13 Feb 2020 00:40:36 GMT","Wed, 12 Feb 2020 20:48:45 GMT",23.598,2_39_79_376_2020-02-12 16:55:20.766885,0002,CA-324,2-39-79-376,America/Los_Angeles,000001104,"[{'WhPerMile': 250, 'kWhRequested': 37.5, 'milesRequested': 150, 'minutesAvailable': 373, 'modifiedAt': 'Wed, 12 Feb 2020 16:55:31 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 12 Feb 2020 23:08:21 GMT', 'userID': 1104}]"
5e59beb8f9af8b02edd8836a,0039,"Wed, 12 Feb 2020 17:08:45 GMT","Thu, 13 Feb 2020 00:38:23 GMT","Wed, 12 Feb 2020 19:17:01 GMT",6.513,2_39_78_365_2020-02-12 17:08:27.156551,0002,CA-321,2-39-78-365,America/Los_Angeles,000005368,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 73, 'modifiedAt': 'Wed, 12 Feb 2020 17:08:45 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 12 Feb 2020 18:21:45 GMT', 'userID': 5368}]"
5e59beb8f9af8b02edd8836b,0039,"Wed, 12 Feb 2020 17:10:05 GMT","Thu, 13 Feb 2020 01:03:33 GMT","Wed, 12 Feb 2020 19:51:11 GMT",8.21,2_39_89_25_2020-02-12 17:10:05.060011,0002,CA-315,2-39-89-25,America/Los_Angeles,000001364,"[{'WhPerMile': 400, 'kWhRequested': 28.0, 'milesRequested': 70, 'minutesAvailable': 182, 'modifiedAt': 'Wed, 12 Feb 2020 17:10:12 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 12 Feb 2020 20:12:05 GMT', 'userID': 1364}]"
5e59beb8f9af8b02edd8836c,0039,"Wed, 12 Feb 2020 17:11:12 GMT","Wed, 12 Feb 2020 20:42:06 GMT","Wed, 12 Feb 2020 17:55:35 GMT",4.345,2_39_124_22_2020-02-12 17:11:12.189970,0002,CA-312,2-39-124-22,America/Los_Angeles,000001912,"[{'WhPerMile': 400, 'kWhRequested': 20.0, 'milesRequested': 50, 'minutesAvailable': 392, 'modifiedAt': 'Wed, 12 Feb 2020 17:11:26 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 12 Feb 2020 23:43:12 GMT', 'userID': 1912}]"
5e59beb8f9af8b02edd8836d,0039,"Wed, 12 Feb 2020 17:13:38 GMT","Wed, 12 Feb 2020 20:03:42 GMT","Wed, 12 Feb 2020 19:54:36 GMT",4.496,2_39_78_367_2020-02-12 17:13:38.348492,0002,CA-494,2-39-78-367,America/Los_Angeles,000000564,"[{'WhPerMile': 231, 'kWhRequested': 4.62, 'milesRequested': 20, 'minutesAvailable': 537, 'modifiedAt': 'Wed, 12 Feb 2020 17:13:52 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 13 Feb 2020 02:10:38 GMT', 'userID': 564}]"
5e59beb8f9af8b02edd8836e,0039,"Wed, 12 Feb 2020 17:13:51 GMT","Thu, 13 Feb 2020 05:04:49 GMT","Wed, 12 Feb 2020 18:40:52 GMT",4.092,2_39_89_439_2020-02-12 17:13:50.571667,0002,CA-501,2-39-89-439,America/Los_Angeles,000000743,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 522, 'modifiedAt': 'Wed, 12 Feb 2020 17:14:01 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 13 Feb 2020 01:55:51 GMT', 'userID': 743}]"
5e59beb8f9af8b02edd8836f,0039,"Wed, 12 Feb 2020 17:13:55 GMT","Thu, 13 Feb 2020 03:09:57 GMT","Wed, 12 Feb 2020 18:33:12 GMT",4.11,2_39_123_23_2020-02-12 17:13:55.181164,0002,CA-313,2-39-123-23,America/Los_Angeles,000000567,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 434, 'modifiedAt': 'Wed, 12 Feb 2020 17:14:36 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 13 Feb 2020 00:27:55 GMT', 'userID': 567}, {'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 434, 'modifiedAt': 'Wed, 12 Feb 2020 17:14:48 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 13 Feb 2020 00:27:55 GMT', 'userID': 567}]"
5e59beb8f9af8b02edd88370,0039,"Wed, 12 Feb 2020 17:24:34 GMT","Wed, 12 Feb 2020 23:54:47 GMT","Wed, 12 Feb 2020 22:50:28 GMT",15.799,2_39_78_360_2020-02-12 17:24:33.775021,0002,CA-322,2-39-78-360,America/Los_Angeles,000003853,"[{'WhPerMile': 360, 'kWhRequested': 25.2, 'milesRequested': 70, 'minutesAvailable': 523, 'modifiedAt': 'Wed, 12 Feb 2020 17:24:46 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 13 Feb 2020 02:07:34 GMT', 'userID': 3853}]"
5e59beb8f9af8b02edd88371,0039,"Wed, 12 Feb 2020 17:29:34 GMT","Wed, 12 Feb 2020 23:48:44 GMT","Wed, 12 Feb 2020 22:41:28 GMT",0.969,2_39_95_27_2020-02-12 17:29:34.180877,0002,CA-319,2-39-95-27,America/Los_Angeles,,
5e59beb8f9af8b02edd88372,0039,"Wed, 12 Feb 2020 17:33:15 GMT","Thu, 13 Feb 2020 02:56:13 GMT","Thu, 13 Feb 2020 02:56:12 GMT",8.762,2_39_78_363_2020-02-12 17:33:14.663229,0002,CA-320,2-39-78-363,America/Los_Angeles,000000714,"[{'WhPerMile': 400, 'kWhRequested': 32.0, 'milesRequested': 80, 'minutesAvailable': 445, 'modifiedAt': 'Wed, 12 Feb 2020 17:33:50 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 13 Feb 2020 00:58:15 GMT', 'userID': 714}]"
5e59beb8f9af8b02edd88373,0039,"Wed, 12 Feb 2020 17:44:50 GMT","Thu, 13 Feb 2020 01:56:54 GMT","Wed, 12 Feb 2020 19:45:36 GMT",5.899,2_39_90_440_2020-02-12 17:44:50.069091,0002,CA-500,2-39-90-440,America/Los_Angeles,000001222,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 72, 'modifiedAt': 'Wed, 12 Feb 2020 17:46:16 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 12 Feb 2020 18:56:50 GMT', 'userID': 1222}]"
5e59beb8f9af8b02edd88374,0039,"Wed, 12 Feb 2020 17:45:40 GMT","Thu, 13 Feb 2020 04:30:13 GMT","Wed, 12 Feb 2020 19:42:17 GMT",11.631,2_39_91_437_2020-02-12 17:45:39.813683,0002,CA-317,2-39-91-437,America/Los_Angeles,000000558,"[{'WhPerMile': 400, 'kWhRequested': 28.0, 'milesRequested': 70, 'minutesAvailable': 60, 'modifiedAt': 'Wed, 12 Feb 2020 17:45:42 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 12 Feb 2020 18:45:40 GMT', 'userID': 558}]"
5e59beb8f9af8b02edd88375,0039,"Wed, 12 Feb 2020 18:03:14 GMT","Thu, 13 Feb 2020 00:25:27 GMT","Wed, 12 Feb 2020 18:38:36 GMT",2.183,2_39_90_26_2020-02-12 18:03:13.736250,0002,CA-316,2-39-90-26,America/Los_Angeles,000000751,"[{'WhPerMile': 400, 'kWhRequested': 40.0, 'milesRequested': 100, 'minutesAvailable': 717, 'modifiedAt': 'Wed, 12 Feb 2020 18:03:28 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 13 Feb 2020 06:00:14 GMT', 'userID': 751}, {'WhPerMile': 400, 'kWhRequested': 40.0, 'milesRequested': 100, 'minutesAvailable': 717, 'modifiedAt': 'Wed, 12 Feb 2020 18:03:38 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 13 Feb 2020 06:00:14 GMT', 'userID': 751}]"
5e59beb8f9af8b02edd88376,0039,"Wed, 12 Feb 2020 18:11:27 GMT","Wed, 12 Feb 2020 21:35:55 GMT","Wed, 12 Feb 2020 18:42:22 GMT",0.786,2_39_79_380_2020-02-12 18:11:27.163776,0002,CA-489,2-39-79-380,America/Los_Angeles,,
5e59beb8f9af8b02edd88377,0039,"Wed, 12 Feb 2020 18:18:33 GMT","Wed, 12 Feb 2020 22:44:10 GMT","Wed, 12 Feb 2020 19:53:03 GMT",9.696,2_39_88_24_2020-02-12 18:18:33.492818,0002,CA-314,2-39-88-24,America/Los_Angeles,000001087,"[{'WhPerMile': 400, 'kWhRequested': 32.0, 'milesRequested': 80, 'minutesAvailable': 311, 'modifiedAt': 'Wed, 12 Feb 2020 18:18:39 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 12 Feb 2020 23:29:33 GMT', 'userID': 1087}]"
5e59beb8f9af8b02edd88378,0039,"Wed, 12 Feb 2020 18:24:37 GMT","Thu, 13 Feb 2020 01:32:32 GMT","Wed, 12 Feb 2020 19:50:39 GMT",9.063,2_39_126_20_2020-02-12 18:24:37.254523,0002,CA-310,2-39-126-20,America/Los_Angeles,000002961,"[{'WhPerMile': 400, 'kWhRequested': 40.0, 'milesRequested': 100, 'minutesAvailable': 459, 'modifiedAt': 'Wed, 12 Feb 2020 18:24:46 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 13 Feb 2020 02:03:37 GMT', 'userID': 2961}]"
5e59beb8f9af8b02edd88379,0039,"Wed, 12 Feb 2020 18:54:02 GMT","Thu, 13 Feb 2020 02:53:49 GMT","Wed, 12 Feb 2020 21:07:33 GMT",6.566,2_39_123_557_2020-02-12 18:54:02.394450,0002,CA-503,2-39-123-557,America/Los_Angeles,000002170,"[{'WhPerMile': 400, 'kWhRequested': 28.0, 'milesRequested': 70, 'minutesAvailable': 417, 'modifiedAt': 'Wed, 12 Feb 2020 18:54:33 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 13 Feb 2020 01:51:02 GMT', 'userID': 2170}]"
5e59beb8f9af8b02edd8837a,0039,"Wed, 12 Feb 2020 19:19:42 GMT","Thu, 13 Feb 2020 04:27:51 GMT","Wed, 12 Feb 2020 20:37:00 GMT",2.522,2_39_128_562_2020-02-12 19:19:42.454745,0002,CA-508,2-39-128-562,America/Los_Angeles,000001082,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 64, 'modifiedAt': 'Wed, 12 Feb 2020 19:20:12 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 12 Feb 2020 20:23:42 GMT', 'userID': 1082}]"
5e59beb8f9af8b02edd8837b,0039,"Wed, 12 Feb 2020 20:21:18 GMT","Thu, 13 Feb 2020 02:06:46 GMT","Thu, 13 Feb 2020 01:29:50 GMT",0.882,2_39_78_367_2020-02-12 20:21:17.670106,0002,CA-494,2-39-78-367,America/Los_Angeles,,
5e59beb8f9af8b02edd8837c,0039,"Wed, 12 Feb 2020 20:47:52 GMT","Thu, 13 Feb 2020 01:26:09 GMT","Wed, 12 Feb 2020 22:29:56 GMT",4.782,2_39_124_22_2020-02-12 20:47:52.331068,0002,CA-312,2-39-124-22,America/Los_Angeles,000000891,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 216, 'modifiedAt': 'Wed, 12 Feb 2020 20:48:52 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 13 Feb 2020 00:23:52 GMT', 'userID': 891}]"
5e59beb8f9af8b02edd8837d,0039,"Wed, 12 Feb 2020 21:59:25 GMT","Thu, 13 Feb 2020 01:07:19 GMT","Thu, 13 Feb 2020 00:59:06 GMT",0.771,2_39_79_380_2020-02-12 21:59:24.922537,0002,CA-489,2-39-79-380,America/Los_Angeles,,
5e59beb8f9af8b02edd8837e,0039,"Wed, 12 Feb 2020 23:09:18 GMT","Thu, 13 Feb 2020 00:02:42 GMT","Wed, 12 Feb 2020 23:56:08 GMT",4.126,2_39_92_442_2020-02-12 23:09:18.356332,0002,CA-498,2-39-92-442,America/Los_Angeles,000000668,"[{'WhPerMile': 425, 'kWhRequested': 4.25, 'milesRequested': 10, 'minutesAvailable': 61, 'modifiedAt': 'Wed, 12 Feb 2020 23:09:25 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 13 Feb 2020 00:10:18 GMT', 'userID': 668}]"
5e59beb8f9af8b02edd8837f,0039,"Wed, 12 Feb 2020 23:38:48 GMT","Thu, 13 Feb 2020 01:59:06 GMT","Thu, 13 Feb 2020 01:59:01 GMT",15.603,2_39_88_24_2020-02-12 23:38:48.486559,0002,CA-314,2-39-88-24,America/Los_Angeles,000003270,"[{'WhPerMile': 200, 'kWhRequested': 40.0, 'milesRequested': 200, 'minutesAvailable': 470, 'modifiedAt': 'Wed, 12 Feb 2020 23:39:42 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 13 Feb 2020 07:28:48 GMT', 'userID': 3270}]"
5e59beb8f9af8b02edd88380,0039,"Wed, 12 Feb 2020 23:54:31 GMT","Thu, 13 Feb 2020 01:24:21 GMT","Thu, 13 Feb 2020 01:24:13 GMT",4.84,2_39_95_27_2020-02-12 23:54:30.613515,0002,CA-319,2-39-95-27,America/Los_Angeles,000001920,"[{'WhPerMile': 450, 'kWhRequested': 13.5, 'milesRequested': 30, 'minutesAvailable': 154, 'modifiedAt': 'Wed, 12 Feb 2020 23:54:59 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 13 Feb 2020 02:28:31 GMT', 'userID': 1920}]"
5e59beb8f9af8b02edd88381,0039,"Wed, 12 Feb 2020 23:56:44 GMT","Thu, 13 Feb 2020 01:07:58 GMT","Thu, 13 Feb 2020 01:07:55 GMT",5.882,2_39_78_360_2020-02-12 23:56:44.068783,0002,CA-322,2-39-78-360,America/Los_Angeles,000005855,"[{'WhPerMile': 400, 'kWhRequested': 20.0, 'milesRequested': 50, 'minutesAvailable': 73, 'modifiedAt': 'Wed, 12 Feb 2020 23:58:29 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 13 Feb 2020 01:09:44 GMT', 'userID': 5855}]"
5e59beb8f9af8b02edd88382,0039,"Thu, 13 Feb 2020 01:11:14 GMT","Thu, 13 Feb 2020 01:33:28 GMT","Thu, 13 Feb 2020 01:32:59 GMT",1.181,2_39_78_360_2020-02-13 01:11:13.722691,0002,CA-322,2-39-78-360,America/Los_Angeles,000005368,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 73, 'modifiedAt': 'Thu, 13 Feb 2020 01:14:36 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 13 Feb 2020 02:24:14 GMT', 'userID': 5368}]"
5e59beb8f9af8b02edd88383,0039,"Thu, 13 Feb 2020 02:46:34 GMT","Thu, 13 Feb 2020 04:34:52 GMT","Thu, 13 Feb 2020 04:32:37 GMT",6.676,2_39_131_30_2020-02-13 02:46:33.932548,0002,CA-305,2-39-131-30,America/Los_Angeles,000001564,"[{'WhPerMile': 300, 'kWhRequested': 12.0, 'milesRequested': 40, 'minutesAvailable': 152, 'modifiedAt': 'Thu, 13 Feb 2020 02:46:49 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 13 Feb 2020 05:18:34 GMT', 'userID': 1564}]"
5e5b1034f9af8b06c4b621e0,0039,"Thu, 13 Feb 2020 15:43:55 GMT","Thu, 13 Feb 2020 22:57:08 GMT","Thu, 13 Feb 2020 19:12:38 GMT",13.374,2_39_79_380_2020-02-13 15:43:41.066672,0002,CA-489,2-39-79-380,America/Los_Angeles,000001458,"[{'WhPerMile': 400, 'kWhRequested': 24.0, 'milesRequested': 60, 'minutesAvailable': 60, 'modifiedAt': 'Thu, 13 Feb 2020 15:43:55 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 13 Feb 2020 16:43:55 GMT', 'userID': 1458}, {'WhPerMile': 400, 'kWhRequested': 24.0, 'milesRequested': 60, 'minutesAvailable': 60, 'modifiedAt': 'Thu, 13 Feb 2020 22:56:48 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 13 Feb 2020 16:43:55 GMT', 'userID': 1458}]"
5e5b1034f9af8b06c4b621e1,0039,"Thu, 13 Feb 2020 15:50:28 GMT","Thu, 13 Feb 2020 23:00:28 GMT","Thu, 13 Feb 2020 17:24:31 GMT",3.307,2_39_79_382_2020-02-13 15:50:28.419694,0002,CA-491,2-39-79-382,America/Los_Angeles,000004701,"[{'WhPerMile': 300, 'kWhRequested': 12.0, 'milesRequested': 40, 'minutesAvailable': 388, 'modifiedAt': 'Thu, 13 Feb 2020 15:50:55 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 13 Feb 2020 22:18:28 GMT', 'userID': 4701}]"
5e5b1034f9af8b06c4b621e2,0039,"Thu, 13 Feb 2020 15:54:27 GMT","Thu, 13 Feb 2020 21:20:12 GMT","Thu, 13 Feb 2020 20:19:39 GMT",0.812,2_39_79_381_2020-02-13 15:54:26.838423,0002,CA-490,2-39-79-381,America/Los_Angeles,,
5e5b1034f9af8b06c4b621e3,0039,"Thu, 13 Feb 2020 16:12:28 GMT","Fri, 14 Feb 2020 02:37:07 GMT","Thu, 13 Feb 2020 17:29:22 GMT",3.732,2_39_79_377_2020-02-13 16:12:27.800879,0002,CA-325,2-39-79-377,America/Los_Angeles,000002170,"[{'WhPerMile': 400, 'kWhRequested': 28.0, 'milesRequested': 70, 'minutesAvailable': 417, 'modifiedAt': 'Thu, 13 Feb 2020 16:12:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 13 Feb 2020 23:09:28 GMT', 'userID': 2170}]"
